,Unnamed: 0,CreateDate,Stock,NewsTitle,NewsContents,weekend,NewsReturn,LabelNewsReturn
975,5202,18/9/2015 16:37:58,2886.0,兆豐金：本公司代子公司兆豐國際商業銀行公告授信資產之轉讓,"第二條　第20款1標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）轉讓及其關係企業240,000,000元聯合授信案授信資產2事實發生日104918~1049183交易單位數量、每單位價格及交易總金額授信資產合計22,000,000元4交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）華南商業銀行股份有限公司、台新國際商業銀行股份有限公司、元大商業銀行股份有限公司、,，皆無關係5交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額不適用6交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係不適用7本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權帳面金額附屬擔保品：動產權利8處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明認列情形）無9交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項依聯合授信合約之規定辦理10本次交易之決定方式、價格決定之參考依據及決策單位本行內部最終審核單位核准，相關條件依聯合授信合約及一般市場慣例為之11取得或處分有價證券標的公司每股淨值不適用12迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）不適用13迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額不適用14經紀人及經紀費用不適用15取得或處分之具體目的或用途原聯合授信資產之銷售16本次交易表示異議董事之意見不適用17本次交易為關係人交易否18董事會通過日期不適用19監察人承認或審計委員會同意日期不適用20本次交易會計師出具非合理性意見否21其他敘明事項無",False,-0.022989553,-1.0
976,5208,18/9/2015 17:42:29,2882.0,國泰金：代子公司國泰世華商業銀行公告授信資產之轉讓,"第二條　第20款1標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）聯合授信案授信資產2事實發生日104918~1049183交易單位數量、每單位價格及交易總金額美金貳仟肆佰萬元整4交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）台灣銀行、華南商業銀行、,5交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額不適用6交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係不適用7本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權帳面金額擔保品保險權益8處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明認列情形）無9交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項依原案聯合授信合約之規定辦理10本次交易之決定方式、價格決定之參考依據及決策單位總經理核定，相關條件依聯合授信合約及一般市場慣例為之11取得或處分有價證券標的公司每股淨值不適用12迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）不適用13迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額不適用14經紀人及經紀費用不適用15取得或處分之具體目的或用途原包銷聯合授信資產之轉讓16本次交易表示異議董事之意見不適用17本次交易為關係人交易否18董事會通過日期不適用19監察人承認或審計委員會同意日期不適用20本次交易會計師出具非合理性意見否21其他敘明事項新台幣兌美元匯率為331",False,-0.02531779189,-1.0
977,5214,21/9/2015 08:47:13,2892.0,「第一金」104年現金增資股款繳納憑證於2015.09.22上市,"第一金融控股股份有限公司（公司代號：2892）104年現金增資股款繳納憑證上市開始買賣日期，請查照。
說明：
一、依據：上開公司104年9月17日增資新股股款繳納憑證上市申報書。
二、上市證券種類及數量：現金增資股款繳納憑證1,600,000,000股。
三、上市證券開始買賣日期：民國104年9月22日。
四、上市證券權利義務：與原已發行之股份相同。
五、其他：上開公司已於104年9月17日將「發行新股、公司債暨有價證券交付或發放股利前辦理之公告」之相關資訊公告於公開資訊觀測站。",,,
978,說明 依據 上開 公司 增資 新股 股款 繳納 憑證 上市 申報書 。,,,,,,,
979,二 上市 證券 種類 數量 現金 增資 股款 繳納 憑證,,,,,,,
980,三 上市 證券 開始 買賣 日期,,,,,,,
981,四 上市 證券 權利 義務 發行 股份 相同 。,,,,,,,
982,五 上開 公司 發行 公司債 有價證券 交付 發放 股利 辦理 公告 相關 資訊 公告 公開 資訊 觀測站,FALSE,-0.03531670927,-1,,,,
983,5220,21/9/2015 16:37:44,2885.0,元大金：元大金控代子公司元大銀行補充公告103年11月20日所發布之重大訊息:發行104年度第五期無擔保無到期日非累積次順位金融債券,第二條　第11款1董事會決議日期2名稱﹝公司第次（有、無）擔保公司債﹞元大商業銀行104年度第五期無擔保無到期日非累積次順位金融債券3發行總額總額新臺幣145億元整4每張面額新臺幣壹仟萬元5發行價格按面額十足發售6發行期間104年9月29日發行，無到期日7發行利率固定年利率410%8擔保品之總類、名稱、金額及約定事項無9募得價款之用途及運用計畫提高資本適足率及獲取穩定中長期營運資金來源10承銷方式未委託證券承銷商對外公開承銷11公司債受託人無12承銷或代銷機構無13發行保證人無14代理還本付息機構元大銀行營業部15簽證機構無16能轉換股份者，其轉換辦法無17賣回條件無18買回條件本債券發行屆滿10年後，在符合下列條件之一，且經主管機關事前核准前提下，提前贖回或由市場買回本債券。計算提前贖回後銀行自有資本與風險性資產之比率仍符合「銀行資本適足性及資本等級管理辦法」第五條第一項規定之最低比率。以同等或更高品質之資本工具替換原資本工具。本行若欲行使提前贖回權，將於預定贖回日前30日公告，按面額加計應付利息，全數贖回。19附有轉換、交換或認股者，其換股基準日無20附有轉換、交換或認股者，對股權可能稀釋情形無21其他應敘明事項董事會決議日期1031120,False,-0.0268729892,-1.0
984,5223,21/9/2015 18:14:00,2881.0,富邦金：富邦金控代子公司富邦產物保險公告取得及處分私募股權基金Blackstone Capital Partners VI L.P.,"第二條　第24款1標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）2事實發生日10409213交易數量、每單位價格及交易總金額無交易數量,無交易單位價格,取得金額為81,22909美元,處分金額為28,81078美元,富邦產險承諾金額為4,000,00000美元。4交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）,無5交易相對人為實質關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人（含與公司及相對人間相互之關係）、移轉價格及取得日期不適用6交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係不適用7本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權帳面金額不適用8處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明認列情形）14,72115美元9交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項交付或付款條件：依據基金合約約定契約限制條款及其他重要約定事項：依據基金合約約定10本次交易之決定方式、價格決定之參考依據及決策單位本次交易之決定方式、價格決定之參考依據：參與私募股權基金投資決策單位：依核決權限11取得或處分有價證券標的公司每股淨值不適用12有價證券標的公司私募參考價格與每股交易金額差距達20%以上不適用13迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）金控：無交易數量，無，不適用，無；產險：無交易數量，2,519,39398美元，不適用，無；壽險：無交易數量，16,382,01462美元，不適用，無。14迄目前為止，私募有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額000%，004%，不適用15經理人及經紀費用依據基金合約約定16取得或處分之具體目的或用途資金運用17本次交易表示異議董事之意見無18本次交易為關係人交易否19董事會通過日期不適用20監察人或審計委員會同意日期不適用21本次交易會計師出具非合理性意見否或不適用22其他敘明事項無",False,-0.02016567091,-1.0
985,5234,12/7/2016 19:13:29,2891.0,中國信託關心臺東風災 捐款新臺幣1000萬元,"強颱尼伯特挾強風豪雨重創臺東地區，中國信託集團以行動展現關懷，今（12）日宣布捐款新臺幣1,000萬元，協助受災地區學校與醫療機構災後復原重建，以及提供受災民眾重建和照護措施，期盼受災地區儘速重建，居民早日恢復正常生活。",False,0.02008669293,1.0
986,5264,13/7/2016 14:42:27,2330.0,3年來首降！摩通砍台積電至「中立」 估獲利Q3觸頂,#530#74#96#3002387155038759689922560021115812938694171348台積電。《巴倫週刊》網站週三報導，摩根大通大中華區科技股高級分析師哈戈谷將台積電股票評等由「加碼」調降至「中立」，創3年來首度降評，因擔憂其獲利即將觸頂。消息引發台積電股價早盤下挫21%。台積電今年來股價已大漲24%，因市場預期台積電將取得蘋果今年新機7的所有晶片訂單，不必像去年需與三星瓜分。但哈戈谷指出，台積電目前面臨的最大問題，是其10奈米製程晶片除了蘋果以外，幾乎沒有其他客戶。哈戈谷在報告中寫道，台積電去年下半業績成長強勁，但今年可能減弱，因為他們已經取得100%的7訂單，但10奈米缺乏更多新客戶。除了蘋果以外，其他無廠客戶寧願等待2018年的7奈米製程。哈戈谷指出，由於明年智慧手機銷售可能持平，而台積電在行動產品的曝險達60%，因此業績成長面臨下滑壓力。加上另個客戶高通明年帶來的業績應該會減少，因為其驍龍600及800晶片及的數據機晶片，將轉單三星的10及14奈米製程。哈戈谷表示，由於台積電目前兩大客戶蘋果及高通，預期明年帶來的營收可能不如今年，因此他預估，台積電獲利將在現行季觸頂，因為本季他們仍如火如荼準備7出貨。台積電週三股價收盤下跌146%，收1685元台幣。延伸閱讀：　2016071120160711142726000705691台積電6月營收重回800億元2營收優預期季增9%　20160622201606220859340002850818升級曝光！：無邊框螢幕、無首頁鍵211158135095660258363468778,False,-0.02366974409,-1.0
987,5302,14/7/2016 11:06:25,2002.0,買盤押寶盤價將續穩 中鋼股價硬挺 挑戰前高23.5元,4001560021128324903215114835348667中鋼今開9月盤價，股價表現強勢。鋼鐵龍頭股中鋼今天下午將公布9月盤價，原本市場擔憂鋼價高點已到，不過隨著中國寶鋼報價回穩，加上中鋼第2季營收也是逐月走揚，顯示鋼價報價回升效益已明顯浮現，激勵中鋼股價強勢開出，盤中最高來到2285元，直逼前波高點235元。中鋼股價在4月衝高到235元後，5、6月都在1921元進行盤整，近期外資買盤開始加碼中鋼，連續4個交易日買超中鋼，其中昨天的買超張數還來到2萬張，創下4月25日來新高。至於下午將開出的9月盤價，原本市場預期有可能會小幅下跌，不過寶鋼最新報價多數持穩，包括熱軋、冷軋及熱浸鍍鋅等5項鋼材報價都維持平盤，也讓市場對於中鋼報價持穩信心增加。21128322349225682977266043,False,0.04535925146,1.0
988,5334,14/7/2016 14:21:44,3008.0,大立光上半年淨利73.13億元 年減21%  EPS為54.52元,#5927#7#51492016#574#40#534#574#81#750#6#801#705#58#768#99185452#5143#3002#56#7136#5927#7#5149#577#884#9577#6797#6069#573#3002405148148148148148146002113068810055233077946081514大立光2016年上半年自結每股稅後盈餘5452元。固然大立光執行長林恩平。台北股市股王大立光今天召開線上法人說明會，大立光於會前公布2016年16月自結財報顯示，其2016年上半年淨利7313億元，較去年同期9231億元衰退21%，每股稅後盈餘為5452元。大立光2016年上半年營收為18315億元，毛利率6335%，稅後盈餘7313億元，每股稅後盈餘5452元。大立光2016年第2季營收10044億元，毛利率為6637%，稅前盈餘6009億元，稅後盈餘369億元，單季稅後盈餘為2751元，優於第1季的每股稅後盈餘2701元。2113068897056408942026931720大立光日線圖,False,0.03253579005,1.0
989,5339,14/7/2016 16:35:03,2002.0,跌破眼鏡！中鋼9月盤價調降4% 中止連4漲,#8#7834#773#931#01#42#929#6708#764#509#8#9644%#0#42#662#90234#632#300240015600211339656242595039023106753跌破眼鏡！中鋼9月盤價調降4%，中止連4漲。鋼鐵龍頭廠中鋼今天召開9月盤價會議，原本市場預期有機會持平，不過最後僅有鋼板持平，熱軋、冷軋、熱浸鍍鋅鋼捲則是每公噸分別調降525900元不等，平均每公噸調降688元，降幅4%，跌破市場眼鏡，也讓中鋼第4季盤價走勢埋下變數。中鋼表示，經過衡量國內外鋼鐵市場波動情勢，為協助提高下游接單競爭力，中鋼決定9月各類鋼品內銷基價，除一般鋼板維持平盤外，其餘鋼品內銷基價調降。中鋼指出，全球經濟低度成長，第3季又適逢歐美亞需求淡季，鋼市進入回跌修正震盪走勢，包括歐洲及美國鋼價均出現小幅回檔，不過亞洲鋼價已漸止跌回穩，中國受淡季設備維修及供給側要求降產下，近期粗鋼日產量已趨跌，庫存量亦維持低檔，鋼價可望重新醞釀新一波漲勢。2中鋼9月盤價調整表21002793項目32793平均調整金額32793鋼板327933112793熱軋31127939003112793冷軋31127939003112793熱浸鍍鋅鋼捲31127935253製表：李宜儒,False,0.04535925146,1.0
990,5340,14/7/2016 16:50:50,3008.0,大立光Q2毛利率66.37%創新高  7、8月營收月月高,#5927#7#5149#722#563#6#5229#73876637%#5275#650#98#0#40#534#574#6#801#705#68#52295452#5143#3002#5716#70#5927#7#5149#577#884#9577#6797#6069#573#300240514814814814814814600211343333252945065813294441大立光第2季毛利率6637%創新高，上半年每股稅淨利5452元。圖為大立光執行長林恩平。台股股王大立光今天由執行長林恩平主持召開召開法人說會，公布第2季營收10044億元，毛利率高達6637%創歷史新高紀錄，獲利優於預期，除了6月營收以3594億元創今年新高外，林恩平指出，7月營收將優於6月，而在8月的接單也優於7月。大立光2016年第2季營收10044億元，毛利率為6637%，稅前盈餘6009億元，稅後盈餘369億元，單季每股稅後盈餘為2751元，優於第1季的每股稅後盈餘2701元。其第2季因未分配盈餘課稅達13億元，而截至第2季底止，大立光手中現金有515億元；林恩平指出，大立光第2季的毛利率走高，主要是在於新料號的出貨獲得較佳的單價，同時，因搭配出貨的產品少，也有助於推升毛利率向上。而大立光2016年上半年營收為18315億元，毛利率6335%，較去年同期成長607個百分點，稅前盈餘10229億元，稅後盈餘7313億元，每股稅後盈餘5452元。大立光營收由今年2月的2038億元一路向上攀升到6月的3594億元的創今年新高，在第3季進入市場需求旺季的同時，林恩平說，7月營收將優於6月，而在8月的接單也優於7月；同時，客戶端在手機雙鏡頭模組的設計數量增加，預計未來的手機雙鏡頭設計將有明顯的增加。客戶針對雙鏡頭出貨方面，仍需視客戶未來拉貨而定，但拉貨比重隨時間來說，出貨量越來越多。就大立光投資達200億元在台中精密機械園區新設的新廠區而言，林恩平指出，新廠將於2017年第2季啟用，而新廠的折舊攤提也將由明年第2季開始。就目前的大立光非手機鏡頭組產品而言，林恩平說，車載取像用鏡頭數量不可能超越手機數量，但車載鏡頭價格會較好，越來越多客戶逐步開發，只不過市場仍不夠大，預估在12年內不會在公司有較大的占比。而星歐光學開發的隱形眼鏡產品目前並已在全台打入1000家經銷據點，擴大銷售規模且目前仍在爭取國際客戶委託製造過程中。大立光2016年上半年每股稅後盈餘5452元幾乎確定穩坐台股獲利王寶座，目前仍含息635元待除。364164835164835164836002113433961379004386205006982113433850723930160837大立光日線圖,False,0.03253579005,1.0
991,5362,1/11/2016 17:22:03,3008.0,楊基政 獲利全壘打 盤後分析,"◆盤勢分析決戰月線9268領先指標股王大立光下跌85元，回測季線3687元，收3650元。大盤型態上為前端傾斜的上升楔型。昨日盤中低點9194點正好回測513日7999連8885點上升趨勢線。上升楔型特性1股價創高後沒持續力推動。2創高後無法作有效突破3發生在漲勢末端。4出現在波浪邪惡的第5波。均線架構5日9306點失守。10日9314點也失守。22日9268點及66日9159點尚未失守，今收9272點,收在月線附近。盤面無明顯主流族群，創高股無力持續攻勢。波浪假設目前進行第5波，特性是補漲與投機。領先指標股大立光。強勢指標股東碩，先進光，台勝科。弱勢指標為升，茂林鐿鈦浩鼎。待指標股發動再積極操作為現階段操作策略，祝大家操作順利。亞洲投顧楊基政分析師以上資料僅供參考，投資時應審慎評估",False,-0.02439145312,-1.0
992,5366,1/11/2016 18:00:05,1101.0,"台泥:代子公司TCC International(Guangxi) Ltd.併本公司公告
間接對大陸投資案","第二條第20款1事實發生日自民國105111至民國1051112本次新增（減少）投資方式由本公司之子公司「下稱台泥國際」對大陸子公司台泥水泥有限公司「下稱台泥」增資。增資金額為本公司於105年9月20日代台泥國際公告以資金貸與方式協助台泥償還借款，該資金貸與金額轉作台泥之股本。3交易單位數量、每單位價格及交易總金額美金76,705仟元4大陸被投資公司之公司名稱台泥水泥有限公司5前開大陸被投資公司之實收資本額美金217,876仟元6前開大陸被投資公司本次擬新增資本額美金115,000仟元7前開大陸被投資公司主要營業項目生產及銷售水泥8前開大陸被投資公司最近年度財務報表會計師意見型態無保留意見9前開大陸被投資公司最近年度財務報表淨值港幣3,118,392仟元10前開大陸被投資公司最近年度財務報表損益金額港幣92,331仟元11迄目前為止，對前開大陸被投資公司之實際投資金額美金209,176仟元12交易相對人及其與公司之關係不適用13交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額不適用14交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係不適用15處分利益（或損失）不適用16交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項不適用17本次交易之決定方式、價格決定之參考依據及決策單位決策單位：董事會18經紀人不適用19取得或處分之具體目的長期投資20本次交易表示異議董事之意見無21本次交易為關係人交易否22董事會通過日期台泥國際董事會：民國105年11月1日23監察人承認或審計委員會同意日期不適用，台泥國際無審計委員會24迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）美金1,473,369仟元25迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表實收資本額之比率1261%26迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表總資產之比率343%27迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表歸屬於母公司業主之權益之比率431%28迄目前為止，實際赴大陸地區投資總額美金1,209,927仟元29迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率1036%30迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率282%31迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率354%32最近三年度認列投資大陸損益金額102年度：新台幣3,230,192仟元103年度：新台幣5,565,948仟元104年度：新台幣62,303仟元33最近三年度獲利匯回金額無34本次交易會計師出具非合理性意見否或不適用35其他敘明事項無",False,-0.02271305695,-1.0
993,5368,1/11/2016 18:40:02,1101.0,"台泥:代子公司Hensford Ltd.變更原9月20日公告新增
資金貸與金額達處理準則第二十二條第一項第三
款規定標準",第二條第23款1事實發生日10511012接受資金貸與之公司名稱台泥水泥有限公司與資金貸與他人公司之關係子公司資金貸與之限額76703608原資金貸與之餘額0本次新增資金貸與之金額1634880是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與否迄事實發生日止資金貸與餘額1634880本次新增資金貸與之原因償還既有之銀行借款3接受資金貸與公司所提供擔保品之內容無價值04接受資金貸與公司最近期財務報表之資本3078028累積盈虧金額10111325計息方式+1156還款之條件最晚不得晚於西元2018年12月29日償還日期未定7迄事實發生日為止，資金貸與餘額364142488迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率35589公司貸與他人資金之來源子公司本身、金融機構10其他應敘明事項無,False,-0.02271305695,-1.0
994,5371,2/11/2016 0:00:16,2330.0,台積電:本公司訂購機器設備公告,"第二條第20款1標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）機器設備。2事實發生日10571~10510123交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額交易數量：一批；交易總金額：$1,938佰萬元。4交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關係人者，得免揭露其姓名）交易相對人：漢民微測科技股份有限公司與公司關係：無。5交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額不適用。6交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得及處分日期、價格及交易當時與公司之關係不適用。7預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明認列情形）不適用。8交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項出貨後三十天電匯90%貨款，驗收後三十天電匯10%貨款。9本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及決策單位比價及議價，依據各家競價廠商提供之報價單做比價、議價後，由使用單位及採購單位徴得權責主管同意後決定。10專業估價者事務所或公司名稱及其估價金額不適用。11專業估價師姓名不適用。12專業估價師開業證書字號不適用。13估價報告是否為限定價格、特定價格或特殊價格否14是否尚未取得估價報告是15尚未取得估價報告之原因不適用。16與交易金額比較有重大差異原因及會計師意見不適用。17經紀人及經紀費用無。18取得或處分之具體目的或用途供生產用。19本次交易表示異議之董事之意見不適用。20本次交易為關係人交易否21董事會通過日期不適用。22監察人承認或審計委員會同意日期不適用。23本次交易係向關係人取得不動產否24依「公開發行公司取得或處分資產處理準則」第十五條規定評估之價格不適用25依前項評估之價格較交易價格為低者，依同準則第十六條規定評估之價格不適用26其他敘明事項無。",False,-0.02133414247,-1.0
995,5372,2/11/2016 8:14:47,2330.0,台股盤前─美大選變數升高市場觀望 量能急凍下先守季線,在美國11月總統大選及聯準會可能在12月升息等短期不確定因素干擾下，投資人怕行情會隨時往下震盪，台股量能急凍下修風險提高，美股周二重挫，今日恐再加深對大盤的衝擊，重要觀察指標首推台積電的表現，元大投信指出，短線指數應先看是否守在季線9170點以上。受美國總統大選變數增，加上投資人觀望財報公布不願進場，台股昨日開低震盪，指數全場在9260點上下20點盤整，終場以92727點作收，下跌1742點，成交值僅48774億元，創今年第三低，僅次於6月4日及9月10日補行交易日。三大法人持續賣超，外資賣超2525億元，投信賣超309億元，自營商賣超243億元，合計賣超3079億元；期貨部分，三大法人對作，外資減碼多單3194口，淨部位多單跌8萬口，降到79355口；投信回補空單237口，淨部位空單44890口；自營商回補空單1809口，淨部位空單續降到5751口，合計三大法人減碼多單1148口，淨部位多單28714口。元大投信台股暨大中華投資部經理陳郁雯表示，美股走弱，台股則受到蘋果財報不佳和第3季財報公告影響匯損的等因素下，指數呈現回檔賣壓；回顧9~10月加權股價指數震盪加劇但仍持續創今年新高，但創新高時的成交量能卻呈現價量背離狀況，顯示投入市場的交易金額更顯保守，11月1日台股成交量更已不及500億元。陳郁雯說，下半年以來價量不協調的狀況持續顯現主要由外資控盤，在年底國際事件美國總統大選結果，11月底減產共識及12月升息與否與歐洲央行是否釋出開始減少購債計畫金額等不確定因素，且大盤位置也來到接近9300的水準，指數上漲明顯受到壓抑。陳郁雯指出，隨著年底諸多不確定因素將至，對加權指數看法偏向保守，短線指數應先看是否守在季線9170點以上，若可守住，台股將面臨整理格局，若一旦失守，預估台股恐直接測試季線支撐。美股周二齊挫，道瓊工業指數下跌10525點，跌幅058%，以1803717點作收；指數收跌3556點，跌幅068%，以515358點作收；500指數下跌1443點，跌幅068%，以211172點作收；費城半導體指數收81608點，下跌744點。面對台股低量的情況，金管會表示，已針對台股成交量情形，研議包括提供多元化商品、提升市場流動率、持續推廣台股等3大方向，來活絡台股量能，投資人是不是買單，仍有待市場考驗。美股下跌，台股今日表現除了觀察權值股台積電的表現之外，財報佳的個股表現也值得關注，法人認為，台股量能急凍，昨日失守月線，但低點並未破前天的低點，預期仍將維持區間整理，在91509300點間震盪，靜待美總統大選後能否短線利空出盡。35968270217547643274960499,False,-0.02133414247,-1.0
996,5391,3/11/2016 11:40:04,3037.0,欣興電子:本公司105年度第一次發行限制員工權利新股股票發放暨上市公告,"一、奉經濟部中華民國105年10月31日經授商字第10501253630號函核准變更登記在案，並洽請臺灣證券交易所股份有限公司同意於105年11月7日（星期一）發放，且當日上市買賣。二、茲將上市有關事項公告如後：（一）已發行股份總數：普通股1,526,453,833股，每股面額新台幣壹拾元整，共計新台幣15,264,538,330元整。（二）本次發行新股：普通股1,582,000股，每股面額新台幣壹拾元整，共計新台幣15,820,000元整。（三）增資後發行股份總額：普通股1,528,035,833股，每股面額新台幣壹拾元整，共計新台幣15,280,358,330元整。（四）股票簽證機構：不適用，本次採無實體發行。（五）增資新股權利義務：係發給員工之新股附有服務條件或績效條件等既得條件，於既得條件達成前，其股份權利受有限制。員工達成既得條件後，其權利義務與原已發行之股份完全相同。（六）股票過戶機構：宏遠證券股份有限公司股務代理部。三、本次增資股票訂於105年11月7日（星期一）上市並採無實體發行。四、特此公告。",False,-0.0201214032,-1.0
997,5393,3/11/2016 16:00:05,3037.0,欣興電子:欣興電子股份有限公司（公司代號：3037）105年限制員工權利新股上市掛牌日期。,"一、上市股票代號：3037。二、上市股票種類及數量：普通股1,582,000股。三、股票上市日期：民國105年11月07日。四、上市股票權利義務：本次發行之限制員工權利新股，係上開公司依公司法第267條第8項發給員工之新股附有服務條件或績效條件等既得條件，於既得條件達成前，其股份權利受有限制。員工達成既得條件後，其權利義務與原已發行之股份相同。五、其他：（一）上開公司本次增資，業經105年10月31日經濟部核准變更登記完竣，加計本次增資後之變更登記普通股股數餘額為1,528,035,833股。（二）上開公司已於105年11月03日將「發行新股、公司債暨有價證券交付或發放股利前辦理之公告」之相關資訊公告於公開資訊觀測站。（三）上開公司發行限制員工權利新股之發行辦法主要內容及對股東權益可能稀釋之情形、員工未達既得條件前受限制之權利、員工達成既得條件時之解除限制情況、暨依發行辦法約定收回或收買股份之情況等，請詳上開公司於公開資訊觀測站之相關公告資訊。",False,-0.0201214032,-1.0
998,5396,3/11/2016 17:00:28,2881.0,"富邦金:富邦金控代子公司富邦產險公告股東會重要決議事項(董事
會代行股東會職權)",第二條第18款1股東常會日期10511032重要決議事項一、盈餘分配或盈虧撥補無3重要決議事項二、章程修訂無4重要決議事項三、營業報告書及財務報表無5重要決議事項四、董監事選舉無6重要決議事項五、其他事項同意修訂「富邦產險衍生性金融商品交易及風險管理之政策與處理程序」7其他應敘明事項無,False,-0.02618246047,-1.0
999,5397,3/11/2016 17:00:28,2881.0,富邦金:富邦金控代越南富邦產物保險責任有限公司公告董監事異動,第二條第6款1發生變動日期10511032法人名稱富邦產物保險股份有限公司3舊任者姓名及簡歷董事名單：富邦產物保險股份有限公司：法人代表羅建明資深副總經理監事名單：無4新任者姓名及簡歷董事名單：無監事名單：富邦產物保險股份有限公司：法人代表羅建明資深副總經理5異動原因原法人代表羅建明辭任董事，法人改派其擔任監察人6原任期（例至）原董事任期為1050727至10907267新任生效日期監察人任期生效日10511038其他應敘明事項無,False,-0.02618246047,-1.0
